pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,Fixation.stopped,Probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,7,0,28,0,,,,,68.20119969999905,,68.18765170000006,68.20119969999905,69.20102529999895,69.20102529999895,69.20102529999895,69.20102529999895,69.20102529999895,70.20079470000019,70.20079470000019,70.58653609999965,x,1,0.38109740000072634,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,7,1,29,1,,,,,70.60058930000014,,70.58713259999968,70.60058930000014,71.60058089999984,71.60058089999984,71.60058089999984,71.60058089999984,71.60058089999984,72.60062049999942,72.60062049999942,72.98677750000024,v,1,0.3780116000016278,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,7,2,30,2,,,,,73.00026849999995,,72.98738269999922,73.00026849999995,74.0004026000006,74.0004026000006,74.0004026000006,74.0004026000006,74.0004026000006,75.00006249999933,75.00006249999933,75.48633919999884,c,1,0.48310750000018743,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,7,3,31,3,,,,,75.50027799999953,,75.48694029999933,75.50027799999953,76.49984099999892,76.49984099999892,76.49984099999892,76.49984099999892,76.49984099999892,77.49978919999921,77.49978919999921,77.85235680000005,z,1,0.34286559999964084,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,8,0,32,0,,,,,77.86658119999993,,77.85298250000051,77.86658119999993,78.86615829999937,78.86615829999937,78.86615829999937,78.86615829999937,78.86615829999937,79.86604330000046,79.86604330000046,80.25228509999943,x,1,0.3815087000002677,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,8,1,33,1,,,,,80.2660481999992,,80.25291180000022,80.2660481999992,81.26599519999945,81.26599519999945,81.26599519999945,81.26599519999945,81.26599519999945,82.26589020000029,82.26589020000029,82.71820809999917,v,1,0.44177120000131254,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,8,2,34,2,,,,,82.73238159999892,,82.71880729999975,82.73238159999892,83.73233719999917,83.73233719999917,83.73233719999917,83.73233719999917,83.73233719999917,84.73245390000011,84.73245390000011,85.33461829999942,c,1,0.5904955999994854,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,8,3,35,3,,,,,85.34877869999946,,85.33521239999936,85.34877869999946,86.3486198999999,86.3486198999999,86.3486198999999,86.3486198999999,86.3486198999999,87.3487155999992,87.3487155999992,87.7009278000005,z,1,0.3382859000012104,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,9,0,36,0,,,,,87.71522580000055,,87.70153840000057,87.71522580000055,88.71510820000003,88.71510820000003,88.71510820000003,88.71510820000003,88.71510820000003,89.7148617999992,89.7148617999992,90.18421499999931,x,1,0.4669997000000876,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,9,1,37,1,,,,,90.19816369999899,,90.18481299999985,90.19816369999899,91.19792710000002,91.19792710000002,91.19792710000002,91.19792710000002,91.19792710000002,92.19786449999992,92.19786449999992,92.71687290000045,v,1,0.5094448999989254,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,9,2,38,2,,,,,92.73105880000003,,92.71747890000006,92.73105880000003,93.73161479999908,93.73161479999908,93.73161479999908,93.73161479999908,93.73161479999908,94.7308009999997,94.7308009999997,95.13355199999933,c,1,0.4012667999995756,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,9,3,39,3,,,,,95.14740960000017,,95.13415179999902,95.14740960000017,96.14813519999916,96.14813519999916,96.14813519999916,96.14813519999916,96.14813519999916,97.14720669999951,97.14720669999951,97.69990080000025,z,1,0.5365080000010494,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,10,0,40,0,,,,,97.71383590000005,,97.70055719999982,97.71383590000005,98.71371189999991,98.71371189999991,98.71371189999991,98.71371189999991,98.71371189999991,99.71351859999959,99.71351859999959,100.11579679999886,x,1,0.38920950000101584,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,10,1,41,1,,,,,100.13024380000024,,100.11639959999957,100.13024380000024,101.13001129999975,101.13001129999975,101.13001129999975,101.13001129999975,101.13001129999975,102.13003489999937,102.13003489999937,102.54918439999892,v,1,0.40826729999935196,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,10,2,42,2,,,,,102.5632671000003,,102.54978619999929,102.5632671000003,103.56296199999997,103.56296199999997,103.56296199999997,103.56296199999997,103.56296199999997,104.56289479999941,104.56289479999941,105.26546190000045,c,1,0.6961750999998912,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,10,3,43,3,,,,,105.27935009999965,,105.26606309999988,105.27935009999965,106.27946630000042,106.27946630000042,106.27946630000042,106.27946630000042,106.27946630000042,107.27930399999968,107.27930399999968,107.68202249999922,z,1,0.3938807000013185,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,11,0,44,0,,,,,107.69599199999902,,107.68262440000035,107.69599199999902,108.69573800000035,108.69573800000035,108.69573800000035,108.69573800000035,108.69573800000035,109.69559879999906,109.69559879999906,110.19807099999889,x,1,0.48746589999973367,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,11,1,45,1,,,,,110.21212910000031,,110.19867270000032,110.21212910000031,111.21207399999912,111.21207399999912,111.21207399999912,111.21207399999912,111.21207399999912,112.21213750000061,112.21213750000061,112.68147800000042,v,1,0.45635550000042713,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,11,2,46,2,,,,,112.69530900000063,,112.68215789999886,112.69530900000063,113.69503260000056,113.69503260000056,113.69503260000056,113.69503260000056,113.69503260000056,114.69516660000045,114.69516660000045,115.23059920000014,c,1,0.5291335000001709,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,11,3,47,3,,,,,115.24488840000049,,115.23119880000013,115.24488840000049,116.24467489999915,116.24467489999915,116.24467489999915,116.24467489999915,116.24467489999915,117.24465579999924,117.24465579999924,117.64700149999953,z,1,0.3890443999989657,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,12,0,48,0,,,,,117.66127450000022,,117.64760860000024,117.66127450000022,118.66133929999887,118.66133929999887,118.66133929999887,118.66133929999887,118.66133929999887,119.6610815999993,119.6610815999993,120.03036939999947,x,1,0.352852800000619,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,12,1,49,1,,,,,120.04435199999898,,120.03097890000026,120.04435199999898,121.04404930000055,121.04404930000055,121.04404930000055,121.04404930000055,121.04404930000055,122.04390070000045,122.04390070000045,122.41339909999988,v,1,0.36360959999910847,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,12,2,50,2,,,,,122.42719190000025,,122.41400280000016,122.42719190000025,123.42727039999954,123.42727039999954,123.42727039999954,123.42727039999954,123.42727039999954,124.42691279999963,124.42691279999963,124.82947899999999,c,1,0.3959956000016973,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,12,3,51,3,,,,,124.84381079999912,,124.83007929999985,124.84381079999912,125.84365419999995,125.84365419999995,125.84365419999995,125.84365419999995,125.84365419999995,126.84336529999928,126.84336529999928,127.26331989999926,z,1,0.40964639999947394,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-50,x,13,0,52,0,,,,,127.27674200000001,,127.26393719999942,127.27674200000001,128.27667079999992,128.27667079999992,128.27667079999992,128.27667079999992,128.27667079999992,129.27642220000052,129.27642220000052,129.7124184000004,x,1,0.43231940000077884,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
150,v,13,1,53,1,,,,,129.72647469999902,,129.71301909999966,129.72647469999902,130.7260449000005,130.7260449000005,130.7260449000005,130.7260449000005,130.7260449000005,131.72601439999926,131.72601439999926,132.17875619999904,v,1,0.4480431000010867,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
50,c,13,2,54,2,,,,,132.19274589999986,,132.17936729999929,132.19274589999986,133.19251239999903,133.19251239999903,133.19251239999903,133.19251239999903,133.19251239999903,134.19240439999885,134.19240439999885,134.64509259999977,c,1,0.4403539999984787,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
-150,z,13,3,55,3,,,,,134.65904649999902,,134.6456916999996,134.65904649999902,135.65884209999967,135.65884209999967,135.65884209999967,135.65884209999967,135.65884209999967,136.6590030999996,136.6590030999996,137.06153559999984,z,1,0.3884167999985948,None,X,001,2024-10-17_14h46.58.334,Motor Sequence Task,2024.1.5,None,2024-10-17 14h47.07.095221 +0530,
